user_id,txn_id,month,day,merchant,category,amount
u_00063,T000016,1,6,CVS Pharmacy,retail,7.6
u_00063,T000017,1,10,Circle K,gas,12.79
u_00063,T000018,1,11,Local Diner,dining,12.09
u_00063,T000019,1,6,Live Nation Tickets,entertainment,25.3
u_00063,T000020,1,9,AMC Theatres,entertainment,16.19
u_00063,T000021,1,19,Lyft,transport,11.01
u_00063,T000022,1,21,Steam Games,entertainment,17.8
u_00063,T000023,2,9,Spotify,subscription,1.95
u_00063,T000024,2,6,Electric Utility Co,utilities,33.94
u_00063,T000025,2,12,Circle K,gas,5.11
u_00063,T000026,2,11,Planet Fitness,subscription,11.32
u_00063,T000027,2,8,Uber,transport,9.17
u_00063,T000028,2,10,Olive Garden,dining,6.33
u_00063,T000029,2,23,Target,retail,14.04
u_00063,T000030,2,9,Internet & Cable Co,utilities,24.05
u_00063,T000031,2,8,Spotify,subscription,3.17
u_00063,T000032,2,8,Internet & Cable Co,utilities,29.29
u_00063,T000033,2,4,Safeway,grocery,25.09
u_00063,T000034,2,24,Steakhouse Grill,dining,21.5
u_00063,T000035,2,18,Steakhouse Grill,dining,26.75
u_00063,T000036,2,6,Safeway,grocery,5.73
u_00063,T000037,2,19,Shell Gas,gas,10.75
u_00063,T000038,2,14,Planet Fitness,subscription,5.83
u_00063,T000039,2,10,Metro Transit,transport,1.8
u_00063,T000040,2,25,Target,retail,29.13
u_00063,T000041,2,17,Internet & Cable Co,utilities,32.3
u_00063,T000042,2,27,AMC Theatres,entertainment,12.84
u_00063,T000043,2,9,CVS Pharmacy,retail,17.19
u_00063,T000044,2,22,Metro Transit,transport,5.45
u_00063,T000045,2,26,Starbucks,dining,2.44
u_00063,T000046,2,20,Planet Fitness,subscription,7.03
u_00063,T000047,2,9,Circle K,gas,13.85
u_00063,T000048,2,7,Steakhouse Grill,dining,22.12
u_00063,T000049,3,22,Exxon,gas,21.6
u_00063,T000050,3,9,Circle K,gas,13.73
u_00063,T000051,3,15,Adobe Creative Cloud,subscription,14.5
u_00063,T000052,3,21,Golden Pawn & Loan,pawn,44.64
u_00063,T000053,3,17,Chevron,gas,9.7
u_00063,T000054,3,18,Internet & Cable Co,utilities,41.03
u_00063,T000055,3,17,Target,retail,21.35
u_00063,T000056,3,25,TitleMax Cash Advance,cash_advance,84.16
u_00063,T000057,3,24,Chevron,gas,15.28
u_00063,T000058,3,12,Starbucks,dining,5.85
u_00063,T000059,3,8,Metro Transit,transport,1.04
u_00063,T000060,3,16,Whole Foods,grocery,26.84
u_00063,T000061,3,19,CVS Pharmacy,retail,23.85
u_00063,T000062,3,1,Circle K,gas,18.02
u_00063,T000063,3,20,AMC Theatres,entertainment,4.32
u_00063,T000064,3,3,Lyft,transport,4.58
u_00063,T000065,3,9,Exxon,gas,19.17
u_00063,T000066,3,13,Disney+,subscription,5.04
u_00063,T000067,3,24,Steam Games,entertainment,3.47
u_00063,T000068,4,21,Metro Transit,transport,2.69
u_00063,T000069,4,5,Nail Salon,personal_care,15.13
u_00063,T000070,4,18,Adobe Creative Cloud,subscription,13.13
u_00063,T000071,4,24,Safeway,grocery,21.12
u_00063,T000072,4,26,Lyft,transport,10.96
u_00063,T000073,4,15,CVS Pharmacy,retail,14.32
u_00063,T000074,4,3,Chipotle,dining,2.89
u_00063,T000075,4,23,Great Clips,personal_care,11.11
u_00063,T000076,4,20,Walmart,retail,36.09
u_00063,T000077,4,3,Safeway,grocery,18.07
u_00063,T000078,4,23,Nail Salon,personal_care,6.65
u_00063,T000079,4,24,Starbucks,dining,6.44
u_00063,T000080,4,1,Great Clips,personal_care,10.1
u_00063,T000081,4,22,Netflix,subscription,5.07
u_00063,T000082,4,8,Starbucks,dining,3.08
u_00063,T000083,4,9,Planet Fitness,subscription,9.52
u_00063,T000084,4,6,Starbucks,dining,4.57
u_00063,T000085,4,19,Lyft,transport,5.46
u_00063,T000086,4,10,Electric Utility Co,utilities,29.83
u_00063,T000087,4,9,Walmart,retail,36.4
u_00063,T000088,4,24,Safeway,grocery,16.37
u_00063,T000089,4,1,Water Utility,utilities,8.39
u_00063,T000090,4,9,Spotify,subscription,3.37
u_00063,T000091,4,6,Starbucks,dining,4.68
u_00063,T000092,4,22,Safeway,grocery,22.3
u_00063,T000093,4,21,Adobe Creative Cloud,subscription,6.3
u_00063,T000094,4,20,Exxon,gas,17.58
u_00063,T000095,4,9,Starbucks,dining,3.85
u_00063,T000096,4,6,Metro Transit,transport,0.92
u_00063,T000097,4,25,Metro Transit,transport,4.66
u_00063,T000098,4,7,Steakhouse Grill,dining,27.11
u_00063,T000099,4,10,Bed Bath & Beyond,home_goods,278.67
u_00063,T000100,5,22,Metro Transit,transport,10.58
u_00063,T000101,5,6,CVS Pharmacy,retail,27.53
u_00063,T000102,5,9,Adobe Creative Cloud,subscription,9.45
u_00063,T000103,5,14,CVS Pharmacy,retail,26.76
u_00063,T000104,5,21,Spotify,subscription,2.17
u_00063,T000105,5,7,Kroger,grocery,45.95
u_00063,T000106,5,15,Chevron,gas,21.67
u_00063,T000107,5,23,Lyft,transport,12.39
u_00063,T000108,5,15,Trader Joe's,grocery,26.71
u_00063,T000109,5,12,Electric Utility Co,utilities,22.61
u_00063,T000110,5,9,Nail Salon,personal_care,30.13
u_00063,T000111,5,16,Walmart,retail,37.54
u_00063,T000112,5,7,Steakhouse Grill,dining,20.69
u_00063,T000113,5,11,Chevron,gas,10.97
u_00063,T000114,5,1,Internet & Cable Co,utilities,31.72
u_00063,T000115,5,2,Kroger,grocery,47.12
u_00063,T000116,5,27,Olive Garden,dining,12.39
u_00063,T000117,5,7,HomeGoods,home_goods,280.61
u_00063,T000118,6,12,Water Utility,utilities,6.37
u_00063,T000119,6,22,Steam Games,entertainment,21.29
u_00063,T000120,6,20,Adobe Creative Cloud,subscription,13.42
u_00063,T000121,6,18,Internet & Cable Co,utilities,32.48
u_00063,T000122,6,7,Chipotle,dining,3.53
u_00063,T000123,6,25,Nail Salon,personal_care,19.85
u_00063,T000124,6,12,Netflix,subscription,2.72
u_00063,T000125,6,27,Steakhouse Grill,dining,8.86
u_00063,T000126,6,24,Trader Joe's,grocery,27.35
u_00063,T000127,6,17,Steakhouse Grill,dining,31.63
u_00063,T000128,6,4,Kroger,grocery,25.72
u_00063,T000129,6,22,Netflix,subscription,3.08
u_00063,T000130,6,10,CVS Pharmacy,retail,5.49
u_00063,T000131,6,3,Circle K,gas,9.66
u_00063,T000132,6,14,Kroger,grocery,13.28
u_00063,T000133,6,21,EZ Pawn,pawn,24.28
u_00063,T000134,6,22,Olive Garden,dining,17.7
u_00063,T000135,6,20,Local Diner,dining,12.35
u_00063,T000136,6,20,Disney+,subscription,2.96
u_00063,T000137,6,14,Chevron,gas,13.98
u_00063,T000138,6,14,Steam Games,entertainment,17.55
u_00063,T000139,6,14,Walmart,retail,24.66
u_00063,T000140,6,20,AMC Theatres,entertainment,5.75
u_00063,T000141,6,5,Uber,transport,2.45
u_00063,T000142,6,9,FastCash ATM,cash_advance,38.38
u_00063,T000143,6,11,Disney+,subscription,3.73
u_00063,T000144,6,8,Electric Utility Co,utilities,10.37
u_00063,T000145,6,10,Starbucks,dining,4.89
u_00063,T000146,6,11,Lyft,transport,5.35
u_00063,T000147,6,24,Sephora,personal_care,28.18
u_00064,T000001,1,8,Safeway,grocery,154.09
u_00064,T000002,1,10,Olive Garden,dining,66.13
u_00064,T000003,1,26,Uber,transport,26.77
u_00064,T000004,1,6,Uber,transport,14.34
u_00064,T000005,1,14,Walmart,retail,88.49
u_00064,T000006,1,27,Steam Games,entertainment,13.85
u_00064,T000007,1,2,Netflix,subscription,10.51
u_00064,T000008,1,14,Starbucks,dining,20.71
u_00064,T000009,1,12,Chevron,gas,68.78
u_00064,T000010,1,20,Walmart,retail,61.57
u_00064,T000011,1,4,Great Clips,personal_care,28.32
u_00064,T000012,1,18,Trader Joe's,grocery,61.33
u_00064,T000013,1,18,Great Clips,personal_care,40.41
u_00064,T000014,1,23,Great Clips,personal_care,20.55
u_00064,T000015,1,22,Steakhouse Grill,dining,58.37
u_00064,T000016,1,9,CVS Pharmacy,retail,47.3
u_00064,T000017,1,4,Local Diner,dining,23.37
u_00064,T000018,1,22,Trader Joe's,grocery,89.2
u_00064,T000019,1,25,Urgent Care Clinic,healthcare,297.97
u_00064,T000020,2,12,Starbucks,dining,6.74
u_00064,T000021,2,5,Target,retail,60.46
u_00064,T000022,2,7,Safeway,grocery,119.4
u_00064,T000023,2,2,CVS Pharmacy,retail,51.35
u_00064,T000024,2,23,AMC Theatres,entertainment,28.74
u_00064,T000025,2,14,Adobe Creative Cloud,subscription,19.11
u_00064,T000026,2,4,Walmart,retail,35.84
u_00064,T000027,2,8,Adobe Creative Cloud,subscription,34.34
u_00064,T000028,2,8,Electric Utility Co,utilities,110.91
u_00064,T000029,2,17,Live Nation Tickets,entertainment,72.38
u_00064,T000030,2,9,Chipotle,dining,17.74
u_00064,T000031,2,4,Live Nation Tickets,entertainment,179.9
u_00064,T000032,2,11,Great Clips,personal_care,27.68
u_00064,T000033,2,9,Great Clips,personal_care,27.76
u_00064,T000034,2,21,Exxon,gas,40.66
u_00064,T000035,2,11,Steakhouse Grill,dining,95.56
u_00064,T000036,3,1,Water Utility,utilities,98.86
u_00064,T000037,3,24,Metro Transit,transport,29.36
u_00064,T000038,3,6,AMC Theatres,entertainment,66.22
u_00064,T000039,3,22,Exxon,gas,85.45
u_00064,T000040,3,7,Nail Salon,personal_care,117.68
u_00064,T000041,3,4,Metro Transit,transport,2.98
u_00064,T000042,3,10,Internet & Cable Co,utilities,85.66
u_00064,T000043,3,1,Great Clips,personal_care,34.96
u_00064,T000044,3,23,BetNow Sportsbook,gambling,74.73
u_00064,T000045,3,18,Spotify,subscription,9.82
u_00064,T000046,3,7,Chevron,gas,34.67
u_00064,T000047,3,3,Spotify,subscription,18.86
u_00064,T000048,3,24,Uber,transport,58.52
u_00064,T000049,3,1,Disney+,subscription,19.69
u_00064,T000050,3,12,Metro Transit,transport,33.38
u_00064,T000051,3,19,Spotify,subscription,18.58
u_00064,T000052,3,22,Target,retail,138.14
u_00064,T000053,3,11,Airbnb,travel,724.99
u_00064,T000054,4,22,Circle K,gas,35.5
u_00064,T000055,4,5,Sephora,personal_care,94.66
u_00064,T000056,4,1,Target,retail,65.25
u_00064,T000057,4,14,Kroger,grocery,141.27
u_00064,T000058,4,10,Target,retail,103.57
u_00064,T000059,4,13,Chipotle,dining,21.71
u_00064,T000060,4,3,Golden Dragon Casino,gambling,317.8
u_00064,T000061,4,5,Target,retail,60.49
u_00064,T000062,4,8,Spotify,subscription,7.23
u_00064,T000063,4,22,Internet & Cable Co,utilities,55.95
u_00064,T000064,4,27,Target,retail,14.4
u_00064,T000065,4,20,Netflix,subscription,15.4
u_00064,T000066,4,23,Adobe Creative Cloud,subscription,33.38
u_00064,T000067,4,17,Netflix,subscription,16.7
u_00064,T000068,4,24,Adobe Creative Cloud,subscription,43.02
u_00064,T000069,4,22,Starbucks,dining,12.0
u_00064,T000070,5,16,Starbucks,dining,15.04
u_00064,T000071,5,21,Adobe Creative Cloud,subscription,30.01
u_00064,T000072,5,7,Shell Gas,gas,29.68
u_00064,T000073,5,3,Internet & Cable Co,utilities,112.36
u_00064,T000074,5,12,Target,retail,59.7
u_00064,T000075,5,2,Trader Joe's,grocery,65.31
u_00064,T000076,5,19,Target,retail,54.11
u_00064,T000077,5,25,Safeway,grocery,102.33
u_00064,T000078,5,3,Safeway,grocery,73.32
u_00064,T000079,5,7,Uber,transport,16.87
u_00064,T000080,5,14,Olive Garden,dining,66.52
u_00064,T000081,5,5,Planet Fitness,subscription,20.43
u_00064,T000082,5,2,Steam Games,entertainment,65.4
u_00064,T000083,5,12,Kroger,grocery,65.77
u_00064,T000084,5,4,Steam Games,entertainment,68.18
u_00064,T000085,5,26,Nail Salon,personal_care,51.89
u_00064,T000086,5,20,Uber,transport,26.36
u_00064,T000087,5,19,Starbucks,dining,8.72
u_00064,T000088,5,6,Exxon,gas,26.17
u_00064,T000089,5,4,Sephora,personal_care,13.71
u_00064,T000090,5,5,Internet & Cable Co,utilities,62.14
u_00064,T000091,5,23,Apple Store,electronics,1205.03
u_00064,T000092,5,14,Apple Store,electronics,496.11
u_00064,T000093,6,10,Spotify,subscription,7.87
u_00064,T000094,6,27,Planet Fitness,subscription,36.26
u_00064,T000095,6,23,Live Nation Tickets,entertainment,145.27
u_00064,T000096,6,25,Shell Gas,gas,36.48
u_00064,T000097,6,2,Safeway,grocery,102.66
u_00064,T000098,6,4,Target,retail,50.89
u_00064,T000099,6,3,Whole Foods,grocery,80.56
u_00064,T000100,6,17,Kroger,grocery,121.89
u_00064,T000101,6,17,Sephora,personal_care,104.18
u_00064,T000102,6,21,AMC Theatres,entertainment,50.91
u_00064,T000103,6,18,Chipotle,dining,21.42
u_00064,T000104,6,25,Sephora,personal_care,127.2
u_00064,T000105,6,16,Nail Salon,personal_care,46.41
u_00064,T000106,6,26,Exxon,gas,54.36
u_00064,T000107,6,14,Live Nation Tickets,entertainment,116.07
u_00064,T000108,6,9,AMC Theatres,entertainment,40.04
u_00064,T000109,6,12,Internet & Cable Co,utilities,52.33
u_00064,T000110,6,19,EZ Pawn,pawn,77.21
u_00064,T000111,6,7,Great Clips,personal_care,31.92
u_00064,T000112,6,24,Online Course Platform,education,416.7
u_00065,T000001,1,11,Local Diner,dining,15.07
u_00065,T000002,1,19,Safeway,grocery,87.95
u_00065,T000003,1,3,AMC Theatres,entertainment,10.69
u_00065,T000004,1,8,Live Nation Tickets,entertainment,187.09
u_00065,T000005,1,16,Metro Transit,transport,15.25
u_00065,T000006,1,26,Starbucks,dining,16.36
u_00065,T000007,1,26,Olive Garden,dining,23.51
u_00065,T000008,1,16,Spotify,subscription,7.34
u_00065,T000009,1,19,Adobe Creative Cloud,subscription,25.29
u_00065,T000010,1,10,Nail Salon,personal_care,23.53
u_00065,T000011,1,4,Disney+,subscription,13.25
u_00065,T000012,1,2,Internet & Cable Co,utilities,49.36
u_00065,T000013,1,9,Chevron,gas,52.54
u_00065,T000014,1,19,Trader Joe's,grocery,24.98
u_00065,T000015,1,5,CVS Pharmacy,retail,11.75
u_00065,T000016,1,16,IKEA,furniture_home,905.68
u_00065,T000017,1,24,Online Course Platform,education,43.5
u_00065,T000018,2,18,Trader Joe's,grocery,41.28
u_00065,T000019,2,25,Olive Garden,dining,49.62
u_00065,T000020,2,19,Olive Garden,dining,46.36
u_00065,T000021,2,17,Walmart,retail,17.0
u_00065,T000022,2,25,Steam Games,entertainment,23.8
u_00065,T000023,2,9,Local Diner,dining,26.41
u_00065,T000024,2,4,Olive Garden,dining,27.23
u_00065,T000025,2,23,Water Utility,utilities,42.89
u_00065,T000026,2,17,Starbucks,dining,12.36
u_00065,T000027,2,22,Metro Transit,transport,4.9
u_00065,T000028,2,1,Spotify,subscription,4.31
u_00065,T000029,2,16,Walmart,retail,59.24
u_00065,T000030,2,13,Water Utility,utilities,22.84
u_00065,T000031,2,19,Kroger,grocery,47.35
u_00065,T000032,2,2,Nail Salon,personal_care,22.93
u_00065,T000033,2,26,Local Diner,dining,22.92
u_00065,T000034,2,1,Steam Games,entertainment,28.0
u_00065,T000035,2,11,Steakhouse Grill,dining,31.42
u_00065,T000036,2,16,EZ Pawn,pawn,41.35
u_00065,T000037,2,19,Walmart,retail,18.12
u_00065,T000038,2,7,Trader Joe's,grocery,58.5
u_00065,T000039,2,19,Delta Airlines,travel,353.15
u_00065,T000040,3,19,Trader Joe's,grocery,31.89
u_00065,T000041,3,24,Chipotle,dining,22.23
u_00065,T000042,3,4,Electric Utility Co,utilities,29.24
u_00065,T000043,3,13,Sephora,personal_care,53.55
u_00065,T000044,3,26,CVS Pharmacy,retail,22.06
u_00065,T000045,3,19,Great Clips,personal_care,22.01
u_00065,T000046,3,9,Lyft,transport,17.45
u_00065,T000047,3,27,Chevron,gas,33.23
u_00065,T000048,3,9,Golden Dragon Casino,gambling,73.84
u_00065,T000049,3,21,Internet & Cable Co,utilities,39.7
u_00065,T000050,3,19,Great Clips,personal_care,21.1
u_00065,T000051,3,22,Sephora,personal_care,51.55
u_00065,T000052,3,3,Uber,transport,30.39
u_00065,T000053,3,3,Circle K,gas,24.07
u_00065,T000054,3,1,Metro Transit,transport,14.83
u_00065,T000055,3,26,Exxon,gas,27.11
u_00065,T000056,3,27,Olive Garden,dining,42.02
u_00065,T000057,3,21,Water Utility,utilities,26.4
u_00065,T000058,3,21,Trader Joe's,grocery,33.68
u_00065,T000059,3,24,Disney+,subscription,6.69
u_00065,T000060,3,24,Steam Games,entertainment,30.45
u_00065,T000061,3,24,Steakhouse Grill,dining,35.01
u_00065,T000062,3,3,Best Buy,electronics,1054.37
u_00065,T000063,4,8,Nail Salon,personal_care,83.91
u_00065,T000064,4,15,Steakhouse Grill,dining,53.13
u_00065,T000065,4,25,Adobe Creative Cloud,subscription,38.42
u_00065,T000066,4,11,Chevron,gas,34.12
u_00065,T000067,4,6,Planet Fitness,subscription,26.51
u_00065,T000068,4,23,Lyft,transport,27.27
u_00065,T000069,4,9,Trader Joe's,grocery,86.1
u_00065,T000070,4,21,Chipotle,dining,19.5
u_00065,T000071,4,8,Safeway,grocery,66.52
u_00065,T000072,4,5,Starbucks,dining,15.35
u_00065,T000073,4,9,Trader Joe's,grocery,19.2
u_00065,T000074,4,5,Whole Foods,grocery,121.98
u_00065,T000075,4,17,Metro Transit,transport,28.85
u_00065,T000076,4,2,Netflix,subscription,13.28
u_00065,T000077,4,21,Adobe Creative Cloud,subscription,19.57
u_00065,T000078,4,22,Water Utility,utilities,80.75
u_00065,T000079,4,5,Chevron,gas,53.1
u_00065,T000080,4,11,Adobe Creative Cloud,subscription,34.3
u_00065,T000081,5,12,Chipotle,dining,26.69
u_00065,T000082,5,3,Olive Garden,dining,65.23
u_00065,T000083,5,27,Trader Joe's,grocery,97.36
u_00065,T000084,5,9,Nail Salon,personal_care,34.9
u_00065,T000085,5,24,Nail Salon,personal_care,26.79
u_00065,T000086,5,13,Steakhouse Grill,dining,58.15
u_00065,T000087,5,3,AMC Theatres,entertainment,38.92
u_00065,T000088,5,4,Whole Foods,grocery,19.45
u_00065,T000089,5,20,Spotify,subscription,10.53
u_00065,T000090,5,11,Adobe Creative Cloud,subscription,33.92
u_00065,T000091,5,11,AMC Theatres,entertainment,25.53
u_00065,T000092,5,10,Internet & Cable Co,utilities,115.62
u_00065,T000093,5,17,BetNow Sportsbook,gambling,173.68
u_00065,T000094,5,5,Great Clips,personal_care,19.45
u_00065,T000095,5,3,Shell Gas,gas,35.92
u_00065,T000096,6,9,Whole Foods,grocery,40.88
u_00065,T000097,6,8,Sephora,personal_care,74.15
u_00065,T000098,6,22,Safeway,grocery,91.36
u_00065,T000099,6,23,Shell Gas,gas,20.47
u_00065,T000100,6,11,Walmart,retail,38.37
u_00065,T000101,6,4,Steakhouse Grill,dining,28.1
u_00065,T000102,6,23,BetNow Sportsbook,gambling,137.94
u_00065,T000103,6,16,Olive Garden,dining,44.49
u_00065,T000104,6,27,Target,retail,56.31
u_00065,T000105,6,25,Shell Gas,gas,35.44
u_00065,T000106,6,20,Netflix,subscription,8.34
u_00065,T000107,6,21,Planet Fitness,subscription,17.4
u_00065,T000108,6,14,CVS Pharmacy,retail,69.9
u_00065,T000109,6,27,Whole Foods,grocery,30.88
u_00065,T000110,6,26,Disney+,subscription,12.93
u_00065,T000111,6,3,Chevron,gas,48.33
u_00065,T000112,6,18,Safeway,grocery,50.69
u_00066,T000001,1,18,Netflix,subscription,3.09
u_00066,T000002,1,22,Water Utility,utilities,13.32
u_00066,T000003,1,25,CVS Pharmacy,retail,34.5
u_00066,T000004,1,2,Lyft,transport,13.28
u_00066,T000005,1,22,Electric Utility Co,utilities,45.16
u_00066,T000006,1,11,Adobe Creative Cloud,subscription,8.8
u_00066,T000007,1,23,Water Utility,utilities,20.59
u_00066,T000008,1,26,Whole Foods,grocery,15.54
u_00066,T000009,1,10,Sephora,personal_care,11.94
u_00066,T000010,1,27,Planet Fitness,subscription,18.81
u_00066,T000011,1,10,Steakhouse Grill,dining,37.03
u_00066,T000012,1,9,Trader Joe's,grocery,28.44
u_00066,T000013,1,15,Spotify,subscription,2.15
u_00066,T000014,1,5,Trader Joe's,grocery,41.24
u_00066,T000015,1,16,Lyft,transport,7.98
u_00066,T000016,1,25,Sephora,personal_care,15.66
u_00066,T000017,1,4,Steakhouse Grill,dining,18.33
u_00066,T000018,1,17,Nail Salon,personal_care,27.45
u_00066,T000019,1,2,Great Clips,personal_care,16.11
u_00066,T000020,1,9,Online Course Platform,education,179.52
u_00066,T000021,1,19,Geico Insurance,insurance,284.29
u_00066,T000022,1,11,Airbnb,travel,132.7
u_00066,T000023,2,1,Kroger,grocery,30.04
u_00066,T000024,2,10,Electric Utility Co,utilities,41.97
u_00066,T000025,2,19,Water Utility,utilities,20.64
u_00066,T000026,2,9,Chevron,gas,8.24
u_00066,T000027,2,5,Safeway,grocery,22.0
u_00066,T000028,2,5,Target,retail,16.56
u_00066,T000029,2,6,Shell Gas,gas,8.41
u_00066,T000030,2,18,Electric Utility Co,utilities,22.34
u_00066,T000031,2,15,CVS Pharmacy,retail,3.73
u_00066,T000032,2,12,Olive Garden,dining,6.89
u_00066,T000033,2,15,Walmart,retail,10.28
u_00066,T000034,2,10,TitleMax Cash Advance,cash_advance,52.19
u_00066,T000035,2,3,Live Nation Tickets,entertainment,37.83
u_00066,T000036,2,5,Olive Garden,dining,15.03
u_00066,T000037,2,26,Sephora,personal_care,10.77
u_00066,T000038,2,12,Exxon,gas,14.18
u_00066,T000039,2,12,Shell Gas,gas,7.53
u_00066,T000040,2,7,Adobe Creative Cloud,subscription,11.81
u_00066,T000041,2,1,Water Utility,utilities,6.65
u_00066,T000042,2,23,Chevron,gas,10.03
u_00066,T000043,2,15,Steakhouse Grill,dining,19.49
u_00066,T000044,2,13,Starbucks,dining,2.84
u_00066,T000045,3,8,Chipotle,dining,4.55
u_00066,T000046,3,14,Steakhouse Grill,dining,20.07
u_00066,T000047,3,23,Chipotle,dining,5.42
u_00066,T000048,3,15,Planet Fitness,subscription,5.63
u_00066,T000049,3,10,Internet & Cable Co,utilities,29.17
u_00066,T000050,3,27,CVS Pharmacy,retail,15.54
u_00066,T000051,3,7,Steakhouse Grill,dining,15.24
u_00066,T000052,3,23,Lyft,transport,4.51
u_00066,T000053,3,12,Olive Garden,dining,12.19
u_00066,T000054,3,6,Live Nation Tickets,entertainment,21.04
u_00066,T000055,3,8,Target,retail,11.58
u_00066,T000056,3,8,Live Nation Tickets,entertainment,40.82
u_00066,T000057,3,10,Circle K,gas,10.34
u_00066,T000058,3,13,Planet Fitness,subscription,5.36
u_00066,T000059,3,8,Chevron,gas,10.44
u_00066,T000060,3,15,Circle K,gas,6.68
u_00066,T000061,3,12,Electric Utility Co,utilities,29.09
u_00066,T000062,3,21,Water Utility,utilities,8.41
u_00066,T000063,3,15,Uber,transport,2.04
u_00066,T000064,3,1,Olive Garden,dining,8.42
u_00066,T000065,3,20,Chipotle,dining,2.6
u_00066,T000066,3,1,Lyft,transport,7.28
u_00066,T000067,3,3,Planet Fitness,subscription,6.96
u_00066,T000068,3,2,Circle K,gas,5.14
u_00066,T000069,3,19,Local Diner,dining,3.99
u_00066,T000070,3,26,Water Utility,utilities,13.26
u_00066,T000071,4,17,Target,retail,10.57
u_00066,T000072,4,1,Planet Fitness,subscription,4.17
u_00066,T000073,4,8,QuickCash Advance,cash_advance,40.38
u_00066,T000074,4,15,Circle K,gas,2.99
u_00066,T000075,4,16,Planet Fitness,subscription,2.27
u_00066,T000076,4,27,EZ Pawn,pawn,13.9
u_00066,T000077,4,11,Kroger,grocery,5.12
u_00066,T000078,4,17,Steam Games,entertainment,6.0
u_00066,T000079,4,8,Netflix,subscription,0.85
u_00066,T000080,4,14,Internet & Cable Co,utilities,8.56
u_00066,T000081,4,11,BetNow Sportsbook,gambling,19.32
u_00066,T000082,4,10,Disney+,subscription,1.07
u_00066,T000083,4,26,Great Clips,personal_care,1.4
u_00066,T000084,4,16,Kroger,grocery,1.51
u_00066,T000085,4,10,Lucky Star Casino,gambling,10.8
u_00066,T000086,4,1,Electric Utility Co,utilities,13.63
u_00066,T000087,4,10,Olive Garden,dining,2.85
u_00066,T000088,4,24,Safeway,grocery,6.36
u_00066,T000089,4,13,TitleMax Cash Advance,cash_advance,31.07
u_00066,T000090,5,4,Trader Joe's,grocery,16.67
u_00066,T000091,5,23,Metro Transit,transport,1.12
u_00066,T000092,5,1,Lyft,transport,2.37
u_00066,T000093,5,11,FastCash ATM,cash_advance,24.23
u_00066,T000094,5,7,Safeway,grocery,8.91
u_00066,T000095,5,10,Water Utility,utilities,2.89
u_00066,T000096,5,6,Netflix,subscription,2.34
u_00066,T000097,5,12,AMC Theatres,entertainment,5.48
u_00066,T000098,5,9,Target,retail,13.64
u_00066,T000099,5,10,Netflix,subscription,2.36
u_00066,T000100,5,3,CVS Pharmacy,retail,11.44
u_00066,T000101,5,12,Adobe Creative Cloud,subscription,4.73
u_00066,T000102,5,1,Walmart,retail,15.31
u_00066,T000103,5,1,Olive Garden,dining,5.6
u_00066,T000104,5,19,Electric Utility Co,utilities,21.73
u_00066,T000105,5,13,Planet Fitness,subscription,5.14
u_00066,T000106,5,8,Local Diner,dining,2.71
u_00066,T000107,5,19,CVS Pharmacy,retail,8.29
u_00066,T000108,5,3,Great Clips,personal_care,4.52
u_00066,T000109,5,3,Trader Joe's,grocery,11.14
u_00066,T000110,5,7,Steakhouse Grill,dining,9.75
u_00066,T000111,6,9,Kroger,grocery,7.49
u_00066,T000112,6,7,Metro Transit,transport,2.76
u_00066,T000113,6,14,Steam Games,entertainment,2.24
u_00066,T000114,6,21,Starbucks,dining,1.39
u_00066,T000115,6,6,CVS Pharmacy,retail,8.03
u_00066,T000116,6,12,Steakhouse Grill,dining,6.53
u_00066,T000117,6,5,CVS Pharmacy,retail,2.34
u_00066,T000118,6,8,Spotify,subscription,1.37
u_00066,T000119,6,24,Lyft,transport,1.27
u_00066,T000120,6,22,Circle K,gas,2.97
u_00066,T000121,6,6,Kroger,grocery,8.15
u_00066,T000122,6,20,Local Diner,dining,3.55
u_00066,T000123,6,3,DraftKings Sportsbook,gambling,14.71
u_00066,T000124,6,4,TitleMax Cash Advance,cash_advance,30.24
u_00066,T000125,6,21,Nail Salon,personal_care,3.29
u_00066,T000126,6,2,Trader Joe's,grocery,3.23
u_00066,T000127,6,3,EZ Pawn,pawn,13.49
u_00066,T000128,6,25,BetNow Sportsbook,gambling,33.01
u_00066,T000129,6,13,Live Nation Tickets,entertainment,22.67
u_00066,T000130,6,7,Great Clips,personal_care,1.9
u_00066,T000131,6,15,Chipotle,dining,2.42
u_00066,T000132,6,24,Great Clips,personal_care,1.76
u_00066,T000133,6,1,Metro Transit,transport,1.11
u_00066,T000134,6,18,Exxon,gas,5.27
u_00067,T000001,1,7,Chevron,gas,13.84
u_00067,T000002,1,27,Target,retail,20.64
u_00067,T000003,1,11,Live Nation Tickets,entertainment,51.57
u_00067,T000004,1,15,Steam Games,entertainment,12.18
u_00067,T000005,1,23,Shell Gas,gas,20.02
u_00067,T000006,1,8,Trader Joe's,grocery,33.43
u_00067,T000007,1,18,Internet & Cable Co,utilities,26.73
u_00067,T000008,1,16,Chipotle,dining,6.79
u_00067,T000009,1,9,Metro Transit,transport,5.33
u_00067,T000010,1,8,Chevron,gas,18.73
u_00067,T000011,1,26,Metro Transit,transport,4.22
u_00067,T000012,1,12,Safeway,grocery,20.38
u_00067,T000013,1,26,Safeway,grocery,38.16
u_00067,T000014,1,7,Planet Fitness,subscription,11.39
