group_id,group_size,group_similarity,member_query_ids,member_meeting_ids,member_domains,same_meeting,same_domain
TS3011b_sq_3_TS3011c_sq_4,2,0.2512167394161224,TS3011b_sq_3|TS3011c_sq_4,TS3011b|TS3011c,Product|Product,False,True
Bed003_sq_2_Bro019_sq_0,2,0.2512159645557403,Bed003_sq_2|Bro019_sq_0,Bed003|Bro019,Academic|Academic,False,True
ES2004c_sq_4_covid_4_sq_6,2,0.2512117922306061,ES2004c_sq_4|covid_4_sq_6,ES2004c|covid_4,Product|Committee,False,False
Bro019_sq_0_education_9_sq_8,2,0.2512060105800628,Bro019_sq_0|education_9_sq_8,Bro019|education_9,Academic|Committee,False,False
ES2004c_sq_4_ES2011b_sq_3,2,0.2511889636516571,ES2004c_sq_4|ES2011b_sq_3,ES2004c|ES2011b,Product|Product,False,True
Bed008_sq_1_TS3011b_sq_1,2,0.2511826753616333,Bed008_sq_1|TS3011b_sq_1,Bed008|TS3011b,Academic|Product,False,False
Bmr023_sq_2_Bmr023_sq_4,2,0.2511818408966064,Bmr023_sq_2|Bmr023_sq_4,Bmr023|Bmr023,Academic|Academic,True,True
ES2004d_sq_4_education_13_sq_10,2,0.2511617541313171,ES2004d_sq_4|education_13_sq_10,ES2004d|education_13,Product|Committee,False,False
TS3004b_sq_1_education_9_sq_8,2,0.2511617541313171,TS3004b_sq_1|education_9_sq_8,TS3004b|education_9,Product|Committee,False,False
education_17_sq_8_education_9_sq_7,2,0.2511584162712097,education_17_sq_8|education_9_sq_7,education_17|education_9,Committee|Committee,False,True
Bmr006_sq_3_TS3004d_sq_2,2,0.2511199712753296,Bmr006_sq_3|TS3004d_sq_2,Bmr006|TS3004d,Academic|Product,False,False
ES2011b_sq_2_education_17_sq_10,2,0.2511086463928222,ES2011b_sq_2|education_17_sq_10,ES2011b|education_17,Product|Committee,False,False
Bmr006_sq_0_ES2011b_sq_3,2,0.2511083781719208,Bmr006_sq_0|ES2011b_sq_3,Bmr006|ES2011b,Academic|Product,False,False
Bed008_sq_0_TS3011d_sq_1,2,0.2510975897312164,Bed008_sq_0|TS3011d_sq_1,Bed008|TS3011d,Academic|Product,False,False
Bro027_sq_1_IS1003a_sq_3,2,0.2510831356048584,Bro027_sq_1|IS1003a_sq_3,Bro027|IS1003a,Academic|Product,False,False
IS1003c_sq_8_education_9_sq_11,2,0.2510791718959808,IS1003c_sq_8|education_9_sq_11,IS1003c|education_9,Product|Committee,False,False
ES2004b_sq_0_TS3004a_sq_4,2,0.251075267791748,ES2004b_sq_0|TS3004a_sq_4,ES2004b|TS3004a,Product|Product,False,True
Bmr006_sq_4_education_9_sq_4,2,0.2510690987110138,Bmr006_sq_4|education_9_sq_4,Bmr006|education_9,Academic|Committee,False,False
ES2011c_sq_5_IS1003d_sq_4,2,0.251065045595169,ES2011c_sq_5|IS1003d_sq_4,ES2011c|IS1003d,Product|Product,False,True
IS1003c_sq_6_education_13_sq_2,2,0.2510565221309662,IS1003c_sq_6|education_13_sq_2,IS1003c|education_13,Product|Committee,False,False
Bro004_sq_1_education_9_sq_0,2,0.2510500252246856,Bro004_sq_1|education_9_sq_0,Bro004|education_9,Academic|Committee,False,False
Bed003_sq_2_IS1003d_sq_5,2,0.2510330080986023,Bed003_sq_2|IS1003d_sq_5,Bed003|IS1003d,Academic|Product,False,False
ES2011a_sq_1_TS3004d_sq_1,2,0.2510322034358978,ES2011a_sq_1|TS3004d_sq_1,ES2011a|TS3004d,Product|Product,False,True
TS3011a_sq_0_TS3011b_sq_5,2,0.2510156333446502,TS3011a_sq_0|TS3011b_sq_5,TS3011a|TS3011b,Product|Product,False,True
ES2011c_sq_4_education_17_sq_1,2,0.2510130107402801,ES2011c_sq_4|education_17_sq_1,ES2011c|education_17,Product|Committee,False,False
IS1003c_sq_5_education_4_sq_7,2,0.250996321439743,IS1003c_sq_5|education_4_sq_7,IS1003c|education_4,Product|Committee,False,False
IS1003c_sq_5_education_13_sq_11,2,0.2509850859642029,IS1003c_sq_5|education_13_sq_11,IS1003c|education_13,Product|Committee,False,False
ES2004a_sq_2_ES2011c_sq_4,2,0.2509625256061554,ES2004a_sq_2|ES2011c_sq_4,ES2004a|ES2011c,Product|Product,False,True
Bro019_sq_1_ES2011a_sq_0,2,0.2509433031082153,Bro019_sq_1|ES2011a_sq_0,Bro019|ES2011a,Academic|Product,False,False
covid_4_sq_0_education_4_sq_10,2,0.2509330809116363,covid_4_sq_0|education_4_sq_10,covid_4|education_4,Committee|Committee,False,True
covid_9_sq_1_education_13_sq_4,2,0.2509038150310516,covid_9_sq_1|education_13_sq_4,covid_9|education_13,Committee|Committee,False,True
Bro004_sq_2_TS3011d_sq_2,2,0.2508835792541504,Bro004_sq_2|TS3011d_sq_2,Bro004|TS3011d,Academic|Product,False,False
covid_4_sq_4_covid_9_sq_0,2,0.2508527934551239,covid_4_sq_4|covid_9_sq_0,covid_4|covid_9,Committee|Committee,False,True
TS3011d_sq_4_education_13_sq_6,2,0.2508516907691955,TS3011d_sq_4|education_13_sq_6,TS3011d|education_13,Product|Committee,False,False
ES2011d_sq_2_education_4_sq_7,2,0.2508491575717926,ES2011d_sq_2|education_4_sq_7,ES2011d|education_4,Product|Committee,False,False
ES2004a_sq_1_IS1003c_sq_0,2,0.250821590423584,ES2004a_sq_1|IS1003c_sq_0,ES2004a|IS1003c,Product|Product,False,True
IS1003c_sq_8_covid_4_sq_7,2,0.2508200407028198,IS1003c_sq_8|covid_4_sq_7,IS1003c|covid_4,Product|Committee,False,False
Bro019_sq_5_IS1003d_sq_5,2,0.2508143186569214,Bro019_sq_5|IS1003d_sq_5,Bro019|IS1003d,Academic|Product,False,False
ES2004a_sq_2_covid_9_sq_4,2,0.250803679227829,ES2004a_sq_2|covid_9_sq_4,ES2004a|covid_9,Product|Committee,False,False
Bro027_sq_1_ES2004c_sq_7,2,0.2508005201816559,Bro027_sq_1|ES2004c_sq_7,Bro027|ES2004c,Academic|Product,False,False
Bed008_sq_1_education_13_sq_0,2,0.2507975995540619,Bed008_sq_1|education_13_sq_0,Bed008|education_13,Academic|Committee,False,False
TS3011a_sq_3_education_4_sq_6,2,0.2507974207401275,TS3011a_sq_3|education_4_sq_6,TS3011a|education_4,Product|Committee,False,False
IS1003d_sq_2_TS3011b_sq_5,2,0.2507892847061157,IS1003d_sq_2|TS3011b_sq_5,IS1003d|TS3011b,Product|Product,False,True
ES2011b_sq_2_education_17_sq_3,2,0.2507800161838531,ES2011b_sq_2|education_17_sq_3,ES2011b|education_17,Product|Committee,False,False
ES2011a_sq_0_education_4_sq_6,2,0.2507398724555969,ES2011a_sq_0|education_4_sq_6,ES2011a|education_4,Product|Committee,False,False
education_17_sq_3_education_9_sq_5,2,0.2507355213165283,education_17_sq_3|education_9_sq_5,education_17|education_9,Committee|Committee,False,True
education_17_sq_1_education_9_sq_3,2,0.2507098615169525,education_17_sq_1|education_9_sq_3,education_17|education_9,Committee|Committee,False,True
Bro004_sq_5_covid_4_sq_8,2,0.2507086992263794,Bro004_sq_5|covid_4_sq_8,Bro004|covid_4,Academic|Committee,False,False
Bed016_sq_2_IS1003c_sq_4,2,0.2507067322731018,Bed016_sq_2|IS1003c_sq_4,Bed016|IS1003c,Academic|Product,False,False
Bed003_sq_2_TS3011d_sq_2,2,0.2507016658782959,Bed003_sq_2|TS3011d_sq_2,Bed003|TS3011d,Academic|Product,False,False
Bro027_sq_0_education_9_sq_4,2,0.2506980001926422,Bro027_sq_0|education_9_sq_4,Bro027|education_9,Academic|Committee,False,False
ES2004d_sq_5_ES2011c_sq_1,2,0.2506917715072632,ES2004d_sq_5|ES2011c_sq_1,ES2004d|ES2011c,Product|Product,False,True
covid_9_sq_3_education_13_sq_2,2,0.250679463148117,covid_9_sq_3|education_13_sq_2,covid_9|education_13,Committee|Committee,False,True
IS1003c_sq_3_covid_4_sq_3,2,0.2506695389747619,IS1003c_sq_3|covid_4_sq_3,IS1003c|covid_4,Product|Committee,False,False
ES2004c_sq_5_ES2011a_sq_0,2,0.2506580650806427,ES2004c_sq_5|ES2011a_sq_0,ES2004c|ES2011a,Product|Product,False,True
ES2004b_sq_1_TS3011b_sq_1,2,0.2506453990936279,ES2004b_sq_1|TS3011b_sq_1,ES2004b|TS3011b,Product|Product,False,True
ES2011c_sq_4_TS3004c_sq_3,2,0.2506191432476043,ES2011c_sq_4|TS3004c_sq_3,ES2011c|TS3004c,Product|Product,False,True
Bro027_sq_4_ES2011b_sq_3,2,0.2506169080734253,Bro027_sq_4|ES2011b_sq_3,Bro027|ES2011b,Academic|Product,False,False
Bed008_sq_2_TS3004a_sq_1,2,0.2506164014339447,Bed008_sq_2|TS3004a_sq_1,Bed008|TS3004a,Academic|Product,False,False
Bro004_sq_5_IS1003b_sq_4,2,0.2506099045276642,Bro004_sq_5|IS1003b_sq_4,Bro004|IS1003b,Academic|Product,False,False
Bro004_sq_4_covid_4_sq_7,2,0.250607430934906,Bro004_sq_4|covid_4_sq_7,Bro004|covid_4,Academic|Committee,False,False
covid_4_sq_6_covid_9_sq_1,2,0.2506068646907806,covid_4_sq_6|covid_9_sq_1,covid_4|covid_9,Committee|Committee,False,True
IS1003d_sq_5_education_13_sq_11,2,0.2505906820297241,IS1003d_sq_5|education_13_sq_11,IS1003d|education_13,Product|Committee,False,False
Bed003_sq_1_covid_9_sq_0,2,0.2505845129489898,Bed003_sq_1|covid_9_sq_0,Bed003|covid_9,Academic|Committee,False,False
IS1003a_sq_0_education_13_sq_1,2,0.2505753934383392,IS1003a_sq_0|education_13_sq_1,IS1003a|education_13,Product|Committee,False,False
education_17_sq_7_education_4_sq_4,2,0.2505634427070617,education_17_sq_7|education_4_sq_4,education_17|education_4,Committee|Committee,False,True
ES2011a_sq_5_covid_4_sq_5,2,0.2505622804164886,ES2011a_sq_5|covid_4_sq_5,ES2011a|covid_4,Product|Committee,False,False
Bed008_sq_4_TS3004d_sq_1,2,0.2505610585212707,Bed008_sq_4|TS3004d_sq_1,Bed008|TS3004d,Academic|Product,False,False
ES2011b_sq_0_education_4_sq_5,2,0.2505490779876709,ES2011b_sq_0|education_4_sq_5,ES2011b|education_4,Product|Committee,False,False
ES2004a_sq_4_education_4_sq_8,2,0.2505293786525726,ES2004a_sq_4|education_4_sq_8,ES2004a|education_4,Product|Committee,False,False
Bro019_sq_2_education_13_sq_10,2,0.250527948141098,Bro019_sq_2|education_13_sq_10,Bro019|education_13,Academic|Committee,False,False
TS3004d_sq_2_covid_9_sq_3,2,0.250512033700943,TS3004d_sq_2|covid_9_sq_3,TS3004d|covid_9,Product|Committee,False,False
ES2011b_sq_2_education_17_sq_7,2,0.2504824995994568,ES2011b_sq_2|education_17_sq_7,ES2011b|education_17,Product|Committee,False,False
ES2004d_sq_2_TS3004c_sq_3,2,0.2504631876945495,ES2004d_sq_2|TS3004c_sq_3,ES2004d|TS3004c,Product|Product,False,True
IS1003b_sq_3_TS3011c_sq_5,2,0.2504598498344421,IS1003b_sq_3|TS3011c_sq_5,IS1003b|TS3011c,Product|Product,False,True
Bed016_sq_1_IS1003b_sq_3,2,0.2504583895206451,Bed016_sq_1|IS1003b_sq_3,Bed016|IS1003b,Academic|Product,False,False
Bed008_sq_4_TS3004d_sq_3,2,0.2504554390907287,Bed008_sq_4|TS3004d_sq_3,Bed008|TS3004d,Academic|Product,False,False
covid_4_sq_8_covid_4_sq_9,2,0.2504406571388244,covid_4_sq_8|covid_4_sq_9,covid_4|covid_4,Committee|Committee,True,True
TS3004b_sq_1_TS3011b_sq_1,2,0.2504319548606872,TS3004b_sq_1|TS3011b_sq_1,TS3004b|TS3011b,Product|Product,False,True
Bro004_sq_2_education_9_sq_0,2,0.2504234313964844,Bro004_sq_2|education_9_sq_0,Bro004|education_9,Academic|Committee,False,False
Bed008_sq_2_ES2004a_sq_1,2,0.2504208087921142,Bed008_sq_2|ES2004a_sq_1,Bed008|ES2004a,Academic|Product,False,False
TS3011a_sq_3_education_17_sq_5,2,0.2504079043865204,TS3011a_sq_3|education_17_sq_5,TS3011a|education_17,Product|Committee,False,False
ES2011b_sq_3_IS1003b_sq_1,2,0.2504052519798279,ES2011b_sq_3|IS1003b_sq_1,ES2011b|IS1003b,Product|Product,False,True
IS1003a_sq_3_covid_9_sq_4,2,0.2504051327705383,IS1003a_sq_3|covid_9_sq_4,IS1003a|covid_9,Product|Committee,False,False
Bmr023_sq_1_education_13_sq_1,2,0.25039142370224,Bmr023_sq_1|education_13_sq_1,Bmr023|education_13,Academic|Committee,False,False
TS3004b_sq_1_TS3011d_sq_4,2,0.2503726780414581,TS3004b_sq_1|TS3011d_sq_4,TS3004b|TS3011d,Product|Product,False,True
IS1003a_sq_1_education_9_sq_3,2,0.2503680884838104,IS1003a_sq_1|education_9_sq_3,IS1003a|education_9,Product|Committee,False,False
Bro027_sq_1_TS3004b_sq_3,2,0.2503434717655182,Bro027_sq_1|TS3004b_sq_3,Bro027|TS3004b,Academic|Product,False,False
ES2011b_sq_2_TS3004b_sq_3,2,0.2503335177898407,ES2011b_sq_2|TS3004b_sq_3,ES2011b|TS3004b,Product|Product,False,True
ES2011c_sq_1_education_4_sq_0,2,0.2503028512001037,ES2011c_sq_1|education_4_sq_0,ES2011c|education_4,Product|Committee,False,False
Bed008_sq_1_Bro027_sq_0,2,0.2503024041652679,Bed008_sq_1|Bro027_sq_0,Bed008|Bro027,Academic|Academic,False,True
ES2011a_sq_5_education_13_sq_1,2,0.2502903938293457,ES2011a_sq_5|education_13_sq_1,ES2011a|education_13,Product|Committee,False,False
TS3004d_sq_4_covid_4_sq_0,2,0.2502857148647308,TS3004d_sq_4|covid_4_sq_0,TS3004d|covid_4,Product|Committee,False,False
IS1003a_sq_5_education_13_sq_2,2,0.2502784132957458,IS1003a_sq_5|education_13_sq_2,IS1003a|education_13,Product|Committee,False,False
Bmr023_sq_1_ES2011d_sq_4,2,0.2502720654010772,Bmr023_sq_1|ES2011d_sq_4,Bmr023|ES2011d,Academic|Product,False,False
ES2011d_sq_5_education_17_sq_10,2,0.2502719461917877,ES2011d_sq_5|education_17_sq_10,ES2011d|education_17,Product|Committee,False,False
ES2011c_sq_4_covid_4_sq_7,2,0.2502449750900268,ES2011c_sq_4|covid_4_sq_7,ES2011c|covid_4,Product|Committee,False,False
Bmr023_sq_5_ES2011d_sq_3,2,0.2502347230911255,Bmr023_sq_5|ES2011d_sq_3,Bmr023|ES2011d,Academic|Product,False,False
Bmr023_sq_3_ES2011d_sq_3,2,0.2502347230911255,Bmr023_sq_3|ES2011d_sq_3,Bmr023|ES2011d,Academic|Product,False,False
ES2004d_sq_2_education_13_sq_9,2,0.2502342462539673,ES2004d_sq_2|education_13_sq_9,ES2004d|education_13,Product|Committee,False,False
ES2004c_sq_4_TS3004d_sq_2,2,0.250224232673645,ES2004c_sq_4|TS3004d_sq_2,ES2004c|TS3004d,Product|Product,False,True
Bmr023_sq_2_TS3011d_sq_2,2,0.2502170503139496,Bmr023_sq_2|TS3011d_sq_2,Bmr023|TS3011d,Academic|Product,False,False
IS1003d_sq_4_TS3004a_sq_4,2,0.2502169907093048,IS1003d_sq_4|TS3004a_sq_4,IS1003d|TS3004a,Product|Product,False,True
TS3011a_sq_3_education_9_sq_3,2,0.2502026259899139,TS3011a_sq_3|education_9_sq_3,TS3011a|education_9,Product|Committee,False,False
Bro004_sq_2_IS1003d_sq_3,2,0.2501511573791504,Bro004_sq_2|IS1003d_sq_3,Bro004|IS1003d,Academic|Product,False,False
ES2004b_sq_1_IS1003d_sq_6,2,0.2501355409622192,ES2004b_sq_1|IS1003d_sq_6,ES2004b|IS1003d,Product|Product,False,True
education_13_sq_2_education_4_sq_8,2,0.2501222789287567,education_13_sq_2|education_4_sq_8,education_13|education_4,Committee|Committee,False,True
ES2011a_sq_0_education_13_sq_10,2,0.2501215636730194,ES2011a_sq_0|education_13_sq_10,ES2011a|education_13,Product|Committee,False,False
TS3004d_sq_3_covid_9_sq_2,2,0.2500887811183929,TS3004d_sq_3|covid_9_sq_2,TS3004d|covid_9,Product|Committee,False,False
TS3004a_sq_0_education_17_sq_0,2,0.2500865757465362,TS3004a_sq_0|education_17_sq_0,TS3004a|education_17,Product|Committee,False,False
ES2004a_sq_4_TS3004a_sq_2,2,0.2500710487365722,ES2004a_sq_4|TS3004a_sq_2,ES2004a|TS3004a,Product|Product,False,True
IS1003c_sq_4_education_4_sq_5,2,0.2500347793102264,IS1003c_sq_4|education_4_sq_5,IS1003c|education_4,Product|Committee,False,False
IS1003c_sq_6_education_4_sq_11,2,0.2500296831130981,IS1003c_sq_6|education_4_sq_11,IS1003c|education_4,Product|Committee,False,False
Bmr006_sq_4_ES2004d_sq_4,2,0.2500233948230743,Bmr006_sq_4|ES2004d_sq_4,Bmr006|ES2004d,Academic|Product,False,False
ES2004b_sq_2_ES2011a_sq_4,2,0.2499957829713821,ES2004b_sq_2|ES2011a_sq_4,ES2004b|ES2011a,Product|Product,False,True
ES2011c_sq_0_ES2011d_sq_3,2,0.2499295622110366,ES2011c_sq_0|ES2011d_sq_3,ES2011c|ES2011d,Product|Product,False,True
covid_4_sq_0_education_9_sq_4,2,0.249911293387413,covid_4_sq_0|education_9_sq_4,covid_4|education_9,Committee|Committee,False,True
Bmr006_sq_3_ES2011a_sq_4,2,0.2498888671398162,Bmr006_sq_3|ES2011a_sq_4,Bmr006|ES2011a,Academic|Product,False,False
IS1003b_sq_1_IS1003d_sq_3,2,0.2498881667852401,IS1003b_sq_1|IS1003d_sq_3,IS1003b|IS1003d,Product|Product,False,True
TS3011d_sq_1_education_17_sq_0,2,0.2498868703842163,TS3011d_sq_1|education_17_sq_0,TS3011d|education_17,Product|Committee,False,False
Bed008_sq_2_IS1003c_sq_2,2,0.2498753517866134,Bed008_sq_2|IS1003c_sq_2,Bed008|IS1003c,Academic|Product,False,False
TS3004a_sq_1_education_17_sq_11,2,0.2498729526996612,TS3004a_sq_1|education_17_sq_11,TS3004a|education_17,Product|Committee,False,False
TS3004b_sq_2_education_9_sq_2,2,0.2498388290405273,TS3004b_sq_2|education_9_sq_2,TS3004b|education_9,Product|Committee,False,False
Bro019_sq_2_education_13_sq_9,2,0.2498233020305633,Bro019_sq_2|education_13_sq_9,Bro019|education_13,Academic|Committee,False,False
TS3011d_sq_4_covid_4_sq_2,2,0.2498187869787216,TS3011d_sq_4|covid_4_sq_2,TS3011d|covid_4,Product|Committee,False,False
Bmr014_sq_0_covid_9_sq_4,2,0.2497953921556472,Bmr014_sq_0|covid_9_sq_4,Bmr014|covid_9,Academic|Committee,False,False
IS1003d_sq_6_covid_4_sq_3,2,0.2497899979352951,IS1003d_sq_6|covid_4_sq_3,IS1003d|covid_4,Product|Committee,False,False
Bro004_sq_4_TS3004a_sq_4,2,0.249778151512146,Bro004_sq_4|TS3004a_sq_4,Bro004|TS3004a,Academic|Product,False,False
Bed008_sq_1_TS3004a_sq_2,2,0.2497673481702804,Bed008_sq_1|TS3004a_sq_2,Bed008|TS3004a,Academic|Product,False,False
Bed003_sq_1_IS1003c_sq_3,2,0.2497406750917434,Bed003_sq_1|IS1003c_sq_3,Bed003|IS1003c,Academic|Product,False,False
Bed008_sq_3_IS1003c_sq_7,2,0.2497026622295379,Bed008_sq_3|IS1003c_sq_7,Bed008|IS1003c,Academic|Product,False,False
covid_4_sq_2_education_4_sq_0,2,0.2496939152479171,covid_4_sq_2|education_4_sq_0,covid_4|education_4,Committee|Committee,False,True
Bmr023_sq_2_education_9_sq_8,2,0.2496933043003082,Bmr023_sq_2|education_9_sq_8,Bmr023|education_9,Academic|Committee,False,False
Bed008_sq_3_TS3004c_sq_2,2,0.2496900558471679,Bed008_sq_3|TS3004c_sq_2,Bed008|TS3004c,Academic|Product,False,False
ES2011c_sq_2_IS1003b_sq_2,2,0.249689295887947,ES2011c_sq_2|IS1003b_sq_2,ES2011c|IS1003b,Product|Product,False,True
ES2004b_sq_4_education_17_sq_0,2,0.2496788799762725,ES2004b_sq_4|education_17_sq_0,ES2004b|education_17,Product|Committee,False,False
covid_4_sq_7_education_17_sq_0,2,0.2496763169765472,covid_4_sq_7|education_17_sq_0,covid_4|education_17,Committee|Committee,False,True
TS3004b_sq_1_covid_4_sq_4,2,0.249652624130249,TS3004b_sq_1|covid_4_sq_4,TS3004b|covid_4,Product|Committee,False,False
Bed003_sq_4_TS3011c_sq_0,2,0.2496392875909805,Bed003_sq_4|TS3011c_sq_0,Bed003|TS3011c,Academic|Product,False,False
ES2011a_sq_0_IS1003a_sq_4,2,0.2496007978916168,ES2011a_sq_0|IS1003a_sq_4,ES2011a|IS1003a,Product|Product,False,True
education_13_sq_7_education_17_sq_0,2,0.2495626956224441,education_13_sq_7|education_17_sq_0,education_13|education_17,Committee|Committee,False,True
Bro004_sq_3_TS3004a_sq_0,2,0.2495450377464294,Bro004_sq_3|TS3004a_sq_0,Bro004|TS3004a,Academic|Product,False,False
IS1003d_sq_4_education_17_sq_5,2,0.2495329827070236,IS1003d_sq_4|education_17_sq_5,IS1003d|education_17,Product|Committee,False,False
ES2004b_sq_2_ES2011b_sq_3,2,0.2495142817497253,ES2004b_sq_2|ES2011b_sq_3,ES2004b|ES2011b,Product|Product,False,True
ES2011a_sq_5_TS3004c_sq_5,2,0.2495037019252777,ES2011a_sq_5|TS3004c_sq_5,ES2011a|TS3004c,Product|Product,False,True
Bmr006_sq_0_ES2011d_sq_5,2,0.2495030611753463,Bmr006_sq_0|ES2011d_sq_5,Bmr006|ES2011d,Academic|Product,False,False
ES2011d_sq_4_education_17_sq_3,2,0.2494915872812271,ES2011d_sq_4|education_17_sq_3,ES2011d|education_17,Product|Committee,False,False
ES2011c_sq_0_TS3011a_sq_0,2,0.2494910508394241,ES2011c_sq_0|TS3011a_sq_0,ES2011c|TS3011a,Product|Product,False,True
ES2004c_sq_7_IS1003c_sq_6,2,0.249487966299057,ES2004c_sq_7|IS1003c_sq_6,ES2004c|IS1003c,Product|Product,False,True
ES2011c_sq_1_ES2011c_sq_3,2,0.249483123421669,ES2011c_sq_1|ES2011c_sq_3,ES2011c|ES2011c,Product|Product,True,True
IS1003c_sq_2_education_9_sq_2,2,0.2494696825742721,IS1003c_sq_2|education_9_sq_2,IS1003c|education_9,Product|Committee,False,False
IS1003c_sq_7_education_9_sq_0,2,0.2494608908891677,IS1003c_sq_7|education_9_sq_0,IS1003c|education_9,Product|Committee,False,False
TS3004c_sq_1_education_13_sq_11,2,0.2494339048862457,TS3004c_sq_1|education_13_sq_11,TS3004c|education_13,Product|Committee,False,False
Bro027_sq_2_TS3004a_sq_5,2,0.2494080513715744,Bro027_sq_2|TS3004a_sq_5,Bro027|TS3004a,Academic|Product,False,False
TS3011b_sq_2_education_4_sq_8,2,0.2493746429681778,TS3011b_sq_2|education_4_sq_8,TS3011b|education_4,Product|Committee,False,False
Bmr006_sq_0_ES2011c_sq_4,2,0.2493590861558914,Bmr006_sq_0|ES2011c_sq_4,Bmr006|ES2011c,Academic|Product,False,False
Bro027_sq_3_TS3011d_sq_4,2,0.2493332326412201,Bro027_sq_3|TS3011d_sq_4,Bro027|TS3011d,Academic|Product,False,False
ES2004c_sq_6_IS1003c_sq_3,2,0.2493241131305694,ES2004c_sq_6|IS1003c_sq_3,ES2004c|IS1003c,Product|Product,False,True
Bro027_sq_0_Bro027_sq_2,2,0.2492850869894027,Bro027_sq_0|Bro027_sq_2,Bro027|Bro027,Academic|Academic,True,True
Bro019_sq_5_ES2004b_sq_4,2,0.2492636293172836,Bro019_sq_5|ES2004b_sq_4,Bro019|ES2004b,Academic|Product,False,False
ES2011d_sq_4_TS3011c_sq_5,2,0.2492455095052719,ES2011d_sq_4|TS3011c_sq_5,ES2011d|TS3011c,Product|Product,False,True
Bed003_sq_4_IS1003d_sq_3,2,0.2492435425519943,Bed003_sq_4|IS1003d_sq_3,Bed003|IS1003d,Academic|Product,False,False
Bed008_sq_2_ES2004d_sq_4,2,0.2492361366748809,Bed008_sq_2|ES2004d_sq_4,Bed008|ES2004d,Academic|Product,False,False
ES2004c_sq_10_TS3011d_sq_5,2,0.2492283284664154,ES2004c_sq_10|TS3011d_sq_5,ES2004c|TS3011d,Product|Product,False,True
ES2004d_sq_0_covid_9_sq_3,2,0.2491794228553772,ES2004d_sq_0|covid_9_sq_3,ES2004d|covid_9,Product|Committee,False,False
Bro004_sq_0_education_9_sq_7,2,0.2491748481988906,Bro004_sq_0|education_9_sq_7,Bro004|education_9,Academic|Committee,False,False
covid_4_sq_5_education_4_sq_9,2,0.2491713911294937,covid_4_sq_5|education_4_sq_9,covid_4|education_4,Committee|Committee,False,True
ES2004a_sq_5_ES2004c_sq_4,2,0.2491512447595596,ES2004a_sq_5|ES2004c_sq_4,ES2004a|ES2004c,Product|Product,False,True
TS3004b_sq_0_education_13_sq_11,2,0.2491494566202163,TS3004b_sq_0|education_13_sq_11,TS3004b|education_13,Product|Committee,False,False
ES2004d_sq_3_education_17_sq_0,2,0.2491011917591095,ES2004d_sq_3|education_17_sq_0,ES2004d|education_17,Product|Committee,False,False
covid_4_sq_0_education_9_sq_5,2,0.2490853369235992,covid_4_sq_0|education_9_sq_5,covid_4|education_9,Committee|Committee,False,True
Bmr014_sq_3_Bro019_sq_2,2,0.2490594536066055,Bmr014_sq_3|Bro019_sq_2,Bmr014|Bro019,Academic|Academic,False,True
IS1003a_sq_0_education_13_sq_3,2,0.2490532398223877,IS1003a_sq_0|education_13_sq_3,IS1003a|education_13,Product|Committee,False,False
TS3004d_sq_1_education_17_sq_5,2,0.2490454614162445,TS3004d_sq_1|education_17_sq_5,TS3004d|education_17,Product|Committee,False,False
Bed003_sq_5_IS1003b_sq_3,2,0.2490213364362716,Bed003_sq_5|IS1003b_sq_3,Bed003|IS1003b,Academic|Product,False,False
Bro004_sq_3_education_4_sq_5,2,0.2490053921937942,Bro004_sq_3|education_4_sq_5,Bro004|education_4,Academic|Committee,False,False
covid_4_sq_7_education_13_sq_1,2,0.2489812970161438,covid_4_sq_7|education_13_sq_1,covid_4|education_13,Committee|Committee,False,True
IS1003c_sq_2_education_17_sq_7,2,0.2489762753248214,IS1003c_sq_2|education_17_sq_7,IS1003c|education_17,Product|Committee,False,False
Bro004_sq_2_Bro019_sq_4,2,0.2489706575870514,Bro004_sq_2|Bro019_sq_4,Bro004|Bro019,Academic|Academic,False,True
ES2004a_sq_1_IS1003c_sq_6,2,0.2489319890737533,ES2004a_sq_1|IS1003c_sq_6,ES2004a|IS1003c,Product|Product,False,True
Bmr014_sq_1_ES2004d_sq_3,2,0.2488976567983627,Bmr014_sq_1|ES2004d_sq_3,Bmr014|ES2004d,Academic|Product,False,False
ES2011a_sq_0_ES2011d_sq_3,2,0.2488829791545868,ES2011a_sq_0|ES2011d_sq_3,ES2011a|ES2011d,Product|Product,False,True
Bmr014_sq_3_TS3004b_sq_0,2,0.2488759458065033,Bmr014_sq_3|TS3004b_sq_0,Bmr014|TS3004b,Academic|Product,False,False
Bro004_sq_3_education_13_sq_6,2,0.2488429397344589,Bro004_sq_3|education_13_sq_6,Bro004|education_13,Academic|Committee,False,False
Bmr014_sq_1_education_13_sq_10,2,0.2488360106945037,Bmr014_sq_1|education_13_sq_10,Bmr014|education_13,Academic|Committee,False,False
Bed016_sq_0_education_9_sq_7,2,0.2488241046667099,Bed016_sq_0|education_9_sq_7,Bed016|education_9,Academic|Committee,False,False
ES2011a_sq_5_education_13_sq_2,2,0.248815655708313,ES2011a_sq_5|education_13_sq_2,ES2011a|education_13,Product|Committee,False,False
Bmr023_sq_1_Bro004_sq_1,2,0.2488145679235458,Bmr023_sq_1|Bro004_sq_1,Bmr023|Bro004,Academic|Academic,False,True
